"id_10" "name_10" "id_06" "name_06" "id_mrb" "name_mrb"
"4761" NA NA NA NA "UKB-b:5636" "Operative procedures - main OPCS: A51.8 Other specified other operations on meninges of spinal cord"
"4762" NA NA NA NA "UKB-b:5638" "Operative procedures - main OPCS: H34.1 Open excision of lesion of rectum"
"4763" NA NA NA NA "UKB-b:5639" "External causes: Y46.6 Other and unspecified antiepileptics"
"4764" NA NA NA NA "UKB-b:564" "Diagnoses - main ICD10: R82.7 Abnormal findings on microbiological examination of urine"
"4765" NA NA NA NA "UKB-b:5640" "Pork intake"
"4766" NA NA NA NA "UKB-b:5641" "Diagnoses - main ICD10: M76.86 Other enthesopathies of lower limb, excluding foot (Lower leg)"
"4767" NA NA NA NA "UKB-b:5642" "Treatment/medication code: trusopt 2% ophthalmic solution"
"4768" NA NA NA NA "UKB-b:5643" "Contributory (secondary) causes of death: ICD10: I25.9 Chronic ischaemic heart disease, unspecified"
"4769" NA NA NA NA "UKB-b:5646" "Operative procedures - main OPCS: S42.2 Delayed primary suture of skin NEC"
"4770" NA NA NA NA "UKB-b:5648" "Operative procedures - main OPCS: A84.1 Electroencephalography NEC"
"4771" NA NA NA NA "UKB-b:5650" "Diagnoses - main ICD10: J31.0 Chronic rhinitis"
"4772" NA NA NA NA "UKB-b:5651" "Arm total mass (left)"
"4773" NA NA NA NA "UKB-b:5653" "Diagnoses - secondary ICD10: D26.9 Uterus, unspecified"
"4774" NA NA NA NA "UKB-b:5655" "Diagnoses - main ICD10: R42 Dizziness and giddiness"
"4775" NA NA NA NA "UKB-b:5657" "Diagnoses - main ICD10: L81.0 Postinflammatory hyperpigmentation"
"4776" NA NA NA NA "UKB-b:5658" "Diagnoses - main ICD10: L92.0 Granuloma annulare"
"4777" NA NA NA NA "UKB-b:5660" "Diagnoses - main ICD10: M47.89 Other spondylosis (Site unspecified)"
"4778" NA NA NA NA "UKB-b:5664" "Frequency of tenseness / restlessness in last 2 weeks"
"4779" NA NA NA NA "UKB-b:5665" "Diagnoses - main ICD10: Z12.6 Special screening examination for neoplasm of bladder"
"4780" NA NA NA NA "UKB-b:5666" "Interpolated Age of participant when operation took place"
"4781" NA NA NA NA "UKB-b:5667" "Operative procedures - main OPCS: J40.6 Endoscopic retrograde insertion of expanding metal stent into bile duct NEC"
"4782" NA NA NA NA "UKB-b:567" "Operative procedures - main OPCS: W48.1 Primary prosthetic replacement of head of femur NEC"
"4783" NA NA NA NA "UKB-b:5671" "Operative procedures - main OPCS: B34.1 Subareolar excision of mammary duct"
"4784" NA NA NA NA "UKB-b:5672" "Diagnoses - main ICD10: D26.1 Corpus uteri"
"4785" NA NA NA NA "UKB-b:5674" "Diagnoses - main ICD10: M25.34 Other instability of joint (Hand)"
"4786" NA NA NA NA "UKB-b:5675" "Diagnoses - main ICD10: J80 Adult respiratory distress syndrome"
"4787" NA NA NA NA "UKB-b:5676" "Treatment/medication code: diclofenac sodium+misoprostol"
"4788" NA NA NA NA "UKB-b:5677" "Diagnoses - main ICD10: K08.9 Disorder of teeth and supporting structures, unspecified"
"4789" NA NA NA NA "UKB-b:5678" "Treatment/medication code: teveten 300mg tablet"
"4790" NA NA NA NA "UKB-b:5682" "Diagnoses - main ICD10: M46.44 Discitis, unspecified (Thoracic region)"
"4791" NA NA NA NA "UKB-b:5686" "External causes: Y04.0 Home"
"4792" NA NA NA NA "UKB-b:5687" "Operative procedures - main OPCS: P03.1 Excision of Bartholin gland"
"4793" NA NA NA NA "UKB-b:5688" "Diagnoses - main ICD10: Q27.8 Other specified congenital malformations of peripheral vascular system"
"4794" NA NA NA NA "UKB-b:5689" "Diagnoses - main ICD9: 3659 Glaucoma, unspecified"
"4795" NA NA NA NA "UKB-b:5690" "Diagnoses - main ICD10: C67.8 Overlapping lesion of bladder"
"4796" NA NA NA NA "UKB-b:5694" "Operative procedures - main OPCS: C60.8 Other specified filtering operations on iris"
"4797" NA NA NA NA "UKB-b:5695" "Diagnoses - main ICD10: M53.38 Sacrococcygeal disorders, not elsewhere classified-Sacral/s"
"4798" NA NA NA NA "UKB-b:5697" "Operative procedures - main OPCS: V26.5 Revisional posterior decompression of lumbar spine NEC"
"4799" NA NA NA NA "UKB-b:5698" "Operative procedures - main OPCS: O17.2 Remanipulation of fracture of long bone and rigid internal fixation NEC"
"4800" NA NA NA NA "UKB-b:57" "Type of fat/oil used in cooking: Sunflower oil"
"4801" NA NA NA NA "UKB-b:570" "Diagnoses - main ICD10: K83.9 Disease of biliary tract, unspecified"
"4802" NA NA NA NA "UKB-b:5700" "Type of fat/oil used in cooking: Cholesterol lowering soft margarine"
"4803" NA NA NA NA "UKB-b:5702" "Operative procedures - main OPCS: C34.6 Tenotomy of inferior oblique muscle of eye"
"4804" NA NA NA NA "UKB-b:5703" "Treatment/medication code: bumetanide"
"4805" NA NA NA NA "UKB-b:5704" "Diagnoses - main ICD9: 5324 Duodenal ulcer, chronic or unspecified with haemorrhage"
"4806" NA NA NA NA "UKB-b:5705" "Operation code: cervix surgery"
"4807" NA NA NA NA "UKB-b:5706" "Treatment/medication code: oxynorm 10mg capsule"
"4808" NA NA NA NA "UKB-b:5707" "Treatment/medication code: diamox 250mg tablet"
"4809" NA NA NA NA "UKB-b:5708" "Treatment/medication code: tinzaparin"
"4810" NA NA NA NA "UKB-b:5709" "Operative procedures - main OPCS: J53.9 Unspecified endoscopic ultrasound examination of bile duct"
"4811" NA NA NA NA "UKB-b:571" "Diagnoses - main ICD9: 6810 Cellulitis and abscess of finger"
"4812" NA NA NA NA "UKB-b:5712" "Diagnoses - main ICD10: N95.0 Postmenopausal bleeding"
"4813" NA NA NA NA "UKB-b:5716" "Average weekly champagne plus white wine intake"
"4814" NA NA NA NA "UKB-b:5717" "Treatment/medication code: ibandronic acid"
"4815" NA NA NA NA "UKB-b:5718" "Diagnoses - main ICD10: S82.60 Fracture of lateral malleolus (closed)"
"4816" NA NA NA NA "UKB-b:5719" "Operative procedures - main OPCS: G69.8 Other specified excision of ileum"
"4817" NA NA NA NA "UKB-b:5720" "Operative procedures - main OPCS: Q49.1 Endoscopic extirpation of lesion of ovary NEC"
"4818" NA NA NA NA "UKB-b:5721" "External causes: Y54.8 Agents affecting uric acid metabolism"
"4819" NA NA NA NA "UKB-b:5724" "Operative procedures - main OPCS: M52.1 Suprapubic sling operation"
"4820" NA NA NA NA "UKB-b:5727" "Treatment/medication code: pindolol"
"4821" NA NA NA NA "UKB-b:5728" "Treatment/medication code: folicin tablet"
"4822" NA NA NA NA "UKB-b:5729" "Diagnoses - main ICD10: S14.3 Injury of brachial plexus"
"4823" NA NA NA NA "UKB-b:5731" "Diagnoses - main ICD10: M16.3 Other dysplastic coxarthrosis"
"4824" NA NA NA NA "UKB-b:5732" "Operative procedures - main OPCS: S52.3 Insertion of therapeutic substance into subcutaneous tissue NEC"
"4825" NA NA NA NA "UKB-b:5733" "Operative procedures - main OPCS: L72.2 Monitoring of arterial pressure"
"4826" NA NA NA NA "UKB-b:5734" "Treatment/medication code: rino clenil 50micrograms nasal spray"
"4827" NA NA NA NA "UKB-b:5737" "Diagnoses - main ICD10: K63.4 Enteroptosis"
"4828" NA NA NA NA "UKB-b:5738" "Operative procedures - main OPCS: C47.2 Adjustment to suture of cornea"
"4829" NA NA NA NA "UKB-b:5740" "Diagnoses - main ICD10: N81.3 Complete uterovaginal prolapse"
"4830" NA NA NA NA "UKB-b:5741" "Central systolic blood pressure during PWA"
"4831" NA NA NA NA "UKB-b:5743" "Diagnoses - main ICD10: S06.8 Other intracranial injuries"
"4832" NA NA NA NA "UKB-b:5744" "Operative procedures - main OPCS: Q01.1 Amputation of cervix uteri"
"4833" NA NA NA NA "UKB-b:5745" "Diagnoses - main ICD10: I44.3 Other and unspecified atrioventricular block"
"4834" NA NA NA NA "UKB-b:5748" "Treatment/medication code: trimovate ointment"
"4835" NA NA NA NA "UKB-b:5749" "Operative procedures - main OPCS: O01.3 Percutaneous transluminal coil embolisation of large aneurysm of artery"
"4836" NA NA NA NA "UKB-b:5752" "Diagnoses - main ICD10: R23.8 Other and unspecified skin changes"
"4837" NA NA NA NA "UKB-b:5753" "Breaded fish intake"
"4838" NA NA NA NA "UKB-b:5754" "Diagnoses - main ICD10: M19.94 Arthrosis, unspecified (Hand)"
"4839" NA NA NA NA "UKB-b:5755" "Diagnoses - main ICD10: K06.8 Other specified disorders of gingiva and edentulous alveolar ridge"
"4840" NA NA NA NA "UKB-b:5756" "Treatment/medication code: dovonex 50micrograms/g ointment"
"4841" NA NA NA NA "UKB-b:5758" "Type of cancer: ICD10: C32.0 Glottis"
"4842" NA NA NA NA "UKB-b:5761" "Operative procedures - main OPCS: T70.5 Lengthening of tendon"
"4843" NA NA NA NA "UKB-b:5762" "Diagnoses - secondary ICD10: C82.7 Other types of follicular non-Hodgkin's lymphoma"
"4844" NA NA NA NA "UKB-b:5765" "Diagnoses - main ICD10: C17.0 Duodenum"
"4845" NA NA NA NA "UKB-b:5766" "Diagnoses - main ICD10: N11.9 Chronic tubulo-interstitial nephritis, unspecified"
"4846" NA NA NA NA "UKB-b:5768" "Treatment/medication code: mobic 15mg tablet"
"4847" NA NA NA NA "UKB-b:5769" "Operative procedures - main OPCS: M29.4 Endoscopic dilation of ureter"
"4848" NA NA NA NA "UKB-b:577" "Diagnoses - main ICD9: 6298 Other specified disorders of female genital organs"
"4849" NA NA NA NA "UKB-b:5770" "Operation code: carotid artery angioplasty +/- stent"
"4850" NA NA NA NA "UKB-b:5772" "Diagnoses - main ICD10: T45.5 Anticoagulants"
"4851" NA NA NA NA "UKB-b:5773" "Treatment/medication code: oxycodone hydrochloride"
"4852" NA NA NA NA "UKB-b:5775" "Operative procedures - main OPCS: C54.6 Removal of implant or explant from sclera"
"4853" NA NA NA NA "UKB-b:5776" "Daytime dozing / sleeping (narcolepsy)"
"4854" NA NA NA NA "UKB-b:5777" "Operative procedures - main OPCS: W33.1 Open biopsy of lesion of bone"
"4855" NA NA NA NA "UKB-b:5779" "Alcohol intake frequency."
"4856" NA NA NA NA "UKB-b:578" "Operative procedures - main OPCS: R34.8 Other specified other obstetric operations"
"4857" NA NA NA NA "UKB-b:5780" "Operative procedures - main OPCS: S45.8 Other specified removal of other substance from skin"
"4858" NA NA NA NA "UKB-b:5781" "Operative procedures - main OPCS: W03.6 Osteotomy of multiple metatarsals and fixation HFQ"
"4859" NA NA NA NA "UKB-b:5782" "Diagnoses - main ICD10: L02.2 Cutaneous abscess, furuncle and carbuncle of trunk"
"4860" NA NA NA NA "UKB-b:5783" "Diagnoses - main ICD10: M19.96 Arthrosis, unspecified-Lower leg"
"4861" NA NA NA NA "UKB-b:5784" "Operative procedures - main OPCS: L97.7 Thrombin injection for pseudoaneurysm"
"4862" NA NA NA NA "UKB-b:5785" "Treatment/medication code: dicyclomine hydrochloride"
"4863" NA NA NA NA "UKB-b:5787" "Treatment/medication code: oxycontin 40mg m/r tablet"
"4864" NA NA NA NA "UKB-b:5788" "Diagnoses - main ICD10: M79.8 Other specified soft tissue disorders"
"4865" NA NA NA NA "UKB-b:579" "Treatment/medication code: solpadeine max tablet"
"4866" NA NA NA NA "UKB-b:5790" "Contributory (secondary) causes of death: ICD10: K74.6 Other and unspecified cirrhosis of liver"
"4867" NA NA NA NA "UKB-b:5791" "External causes: W51.9 Unspecified place"
"4868" NA NA NA NA "UKB-b:5793" "Diagnoses - main ICD10: K63.8 Other specified diseases of intestine"
"4869" NA NA NA NA "UKB-b:5794" "Operative procedures - main OPCS: H50.2 Anterior repair of anal sphincter"
"4870" NA NA NA NA "UKB-b:5795" "Operative procedures - main OPCS: U21.6 Ultrasound scan NEC"
"4871" NA NA NA NA "UKB-b:5796" "Diagnoses - main ICD10: S02.8 Fractures of other skull and facial bones"
"4872" NA NA NA NA "UKB-b:5798" "Diagnoses - main ICD10: H74.3 Other acquired abnormalities of ear ossicles"
"4873" NA NA NA NA "UKB-b:5799" "Operative procedures - main OPCS: H46.3 Intubation of rectum for pressure manometry"
"4874" NA NA NA NA "UKB-b:580" "Treatment/medication code: sebomin mr 100mg m/r capsule"
"4875" NA NA NA NA "UKB-b:5801" "Age started wearing glasses or contact lenses"
"4876" NA NA NA NA "UKB-b:5803" "Operative procedures - main OPCS: C52.2 Deep sclerectomy without spacer"
"4877" NA NA NA NA "UKB-b:5805" "Treatment/medication code: ispaghula husk"
"4878" NA NA NA NA "UKB-b:5807" "Diagnoses - main ICD10: C54.9 Corpus uteri, unspecified"
"4879" NA NA NA NA "UKB-b:5808" "Operative procedures - main OPCS: W66.4 Primary closed reduction of fracture dislocation of joint and internal fixation"
"4880" NA NA NA NA "UKB-b:581" "Treatment/medication code: sodium bicarbonate"
"4881" NA NA NA NA "UKB-b:5810" "Diagnoses - main ICD10: O86.4 Pyrexia of unknown origin following delivery"
"4882" NA NA NA NA "UKB-b:5811" "Portion size"
"4883" NA NA NA NA "UKB-b:5812" "Treatment/medication code: nytol 25mg tablet"
"4884" NA NA NA NA "UKB-b:5814" "Diagnoses - main ICD10: C77.9 Lymph node, unspecified"
"4885" NA NA NA NA "UKB-b:5816" "Operative procedures - main OPCS: N27.4 Extracorporeal shockwave lithotripsy to lesion of penis"
"4886" NA NA NA NA "UKB-b:5817" "Operative procedures - main OPCS: E08.8 Other specified other operations on internal nose"
"4887" NA NA NA NA "UKB-b:5820" "Diagnoses - main ICD10: O80.9 Single spontaneous delivery, unspecified"
"4888" NA NA NA NA "UKB-b:5821" "Treatment/medication code: oxybutynin"
"4889" NA NA NA NA "UKB-b:5822" "Type of cancer: ICD10: C22.1 Intrahepatic bile duct carcinoma"
"4890" NA NA NA NA "UKB-b:5824" "Operative procedures - main OPCS: V29.6 Primary microdiscectomy of cervical intervertebral disc"
"4891" NA NA NA NA "UKB-b:5825" "Operative procedures - main OPCS: W56.1 Primary interposition arthroplasty of metatarsophalangeal joint NEC"
"4892" NA NA NA NA "UKB-b:5828" "Type of cancer: ICD10: C04.0 Anterior floor of mouth"
"4893" NA NA NA NA "UKB-b:583" "Diagnoses - main ICD9: 9590 Other and unspecified injury of face and neck"
"4894" NA NA NA NA "UKB-b:5832" "Operative procedures - main OPCS: M61.2 Retropubic prostatectomy"
"4895" NA NA NA NA "UKB-b:5836" "Operative procedures - main OPCS: E07.3 Septorhinoplasty NEC"
"4896" NA NA NA NA "UKB-b:5837" "Treatment/medication code: cinnarizine"
"4897" NA NA NA NA "UKB-b:5838" "Diagnoses - secondary ICD10: A41.0 Septicaemia due to Staphylococcus aureus"
"4898" NA NA NA NA "UKB-b:584" "Operative procedures - main OPCS: U15.2 Lung ventilation scanning NEC"
"4899" NA NA NA NA "UKB-b:5840" "Type of cancer: ICD10: D06.0 Endocervix"
"4900" NA NA NA NA "UKB-b:5841" "Diagnoses - main ICD10: E04.2 Non-toxic multinodular goitre"
"4901" NA NA NA NA "UKB-b:5842" "Operative procedures - main OPCS: B33.3 Exploration of breast"
"4902" NA NA NA NA "UKB-b:5843" "Operative procedures - main OPCS: E51.9 Unspecified diagnostic endoscopic examination of lower respiratory tract using rigid bronchoscope"
"4903" NA NA NA NA "UKB-b:5845" "Operative procedures - main OPCS: W33.6 Debridement of bone NEC"
"4904" NA NA NA NA "UKB-b:5846" "Diagnoses - main ICD10: R86.9 Unspecified abnormal finding"
"4905" NA NA NA NA "UKB-b:5847" "Sausage intake"
"4906" NA NA NA NA "UKB-b:5850" "Types of spreads/sauces consumed: Cream"
"4907" NA NA NA NA "UKB-b:5852" "Diagnoses - main ICD10: N21.1 Calculus in urethra"
"4908" NA NA NA NA "UKB-b:5854" "Operative procedures - main OPCS: U54.8 Other specified rehabilitation for other disorders"
"4909" NA NA NA NA "UKB-b:5857" "Diagnoses - main ICD10: L08.8 Other specified local infections of skin and subcutaneous tissue"
"4910" NA NA NA NA "UKB-b:5859" "Diagnoses - main ICD10: K83.0 Cholangitis"
"4911" NA NA NA NA "UKB-b:586" "Diagnoses - secondary ICD10: B97.1 Enterovirus as the cause of diseases classified to other chapters"
"4912" NA NA NA NA "UKB-b:5860" "Operative procedures - main OPCS: K58.2 Percutaneous transluminal electrophysiological studies on conducting system of heart"
"4913" NA NA NA NA "UKB-b:5863" "Skin removed from poultry"
"4914" NA NA NA NA "UKB-b:5865" "Operative procedures - main OPCS: W83.6 Endoscopic excision of articular cartilage NEC"
"4915" NA NA NA NA "UKB-b:5866" "Type of fat/oil used in cooking: Other type fat"
"4916" NA NA NA NA "UKB-b:5867" "Intake of artificial sweetener added to tea"
"4917" NA NA NA NA "UKB-b:5868" "Diagnoses - main ICD10: J39.0 Retropharyngeal and parapharyngeal abscess"
"4918" NA NA NA NA "UKB-b:5871" "Operative procedures - main OPCS: U17.4 Barium enema"
"4919" NA NA NA NA "UKB-b:5873" "Operative procedures - main OPCS: W16.8 Other specified other division of bone"
"4920" NA NA NA NA "UKB-b:5875" "Operative procedures - main OPCS: C49.3 Radial keratotomy"
"4921" NA NA NA NA "UKB-b:5876" "Diagnoses - main ICD10: S69.8 Other specified injuries of wrist and hand"
"4922" NA NA NA NA "UKB-b:5877" "Operative procedures - main OPCS: A51.1 Extirpation of lesion of meninges of spinal cord"
"4923" NA NA NA NA "UKB-b:5878" "Diagnoses - main ICD10: J82 Pulmonary eosinophilia, not elsewhere classified"
"4924" NA NA NA NA "UKB-b:588" "Cucumber intake"
"4925" NA NA NA NA "UKB-b:5880" "Illnesses of adopted siblings: High blood pressure"
"4926" NA NA NA NA "UKB-b:5881" "Treatment/medication code: salicylic acid"
"4927" NA NA NA NA "UKB-b:5882" "Diagnoses - main ICD10: G40.2 Localisation-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures"
"4928" NA NA NA NA "UKB-b:5885" "Operative procedures - main OPCS: G69.9 Unspecified excision of ileum"
"4929" NA NA NA NA "UKB-b:5889" "Treatment/medication code: naratriptan"
"4930" NA NA NA NA "UKB-b:589" "Particulate matter air pollution (pm10); 2007"
"4931" NA NA NA NA "UKB-b:5890" "Diagnoses - main ICD10: M89.86 Other specified disorders of bone (Lower leg)"
"4932" NA NA NA NA "UKB-b:5891" "Diagnoses - main ICD10: Z76.9 Persons encountering health services in unspecified circumstances"
"4933" NA NA NA NA "UKB-b:5893" "Non-cancer illness code, self-reported: dysmenorrhoea / dysmenorrhea"
"4934" NA NA NA NA "UKB-b:5894" "Diagnoses - main ICD10: G91.9 Hydrocephalus, unspecified"
"4935" NA NA NA NA "UKB-b:59" "Treatment/medication code: isopto plain 0.5% eye drops"
"4936" NA NA NA NA "UKB-b:590" "Non-cancer illness code, self-reported: respiratory failure"
"4937" NA NA NA NA "UKB-b:5900" "Treatment/medication code: alfacalcidol"
"4938" NA NA NA NA "UKB-b:5902" "Treatment/medication code: metosyn 0.05% cream"
"4939" NA NA NA NA "UKB-b:5903" "Treatment/medication code: dhc continus 60mg m/r tablet"
"4940" NA NA NA NA "UKB-b:5905" "Diagnoses - main ICD10: T81.2 Accidental puncture and laceration during a procedure, not elsewhere classified"
"4941" NA NA NA NA "UKB-b:5907" "Diagnoses - main ICD9: 6981 Pruritis of genital organs"
"4942" NA NA NA NA "UKB-b:5908" "Treatment/medication code: e45 lotion"
"4943" NA NA NA NA "UKB-b:5909" "Operative procedures - main OPCS: A84.9 Unspecified neurophysiological operations"
"4944" NA NA NA NA "UKB-b:591" "Diagnoses - main ICD10: M47.86 Other spondylosis (Lumbar region)"
"4945" NA NA NA NA "UKB-b:5910" "Diagnoses - main ICD10: M89.04 Algoneurodystrophy (Hand)"
"4946" NA NA NA NA "UKB-b:5912" "Operative procedures - main OPCS: C86.1 Biopsy of lesion of eye NEC"
"4947" NA NA NA NA "UKB-b:5913" "Operative procedures - main OPCS: M64.2 Implantation of artificial urinary sphincter into outlet of male bladder"
"4948" NA NA NA NA "UKB-b:5914" "Treatment/medication code: methocarbamol"
"4949" NA NA NA NA "UKB-b:5915" "Operative procedures - main OPCS: M02.2 Nephroureterectomy NEC"
"4950" NA NA NA NA "UKB-b:5917" "Diagnoses - main ICD10: L97 Ulcer of lower limb, not elsewhere classified"
"4951" NA NA NA NA "UKB-b:5920" "External causes: W20.8 Other specified place"
"4952" NA NA NA NA "UKB-b:5921" "Leg fat mass (left)"
"4953" NA NA NA NA "UKB-b:5922" "Treatment/medication code: avonex 30micrograms/0.5ml prefilled syringe"
"4954" NA NA NA NA "UKB-b:5923" "Treatment/medication code: celluvisc 1% single-use eye drops"
"4955" NA NA NA NA "UKB-b:5924" "Operative procedures - main OPCS: W94.1 Primary hybrid prosthetic replacement of hip joint using cemented femoral component"
"4956" NA NA NA NA "UKB-b:5925" "Diagnoses - main ICD10: M19.91 Arthrosis, unspecified (Shoulder region)"
"4957" NA NA NA NA "UKB-b:5929" "Diagnoses - main ICD9: 6049 Orchitis, epididymitis and epididymo-orchitis, without mention of abscess"
"4958" NA NA NA NA "UKB-b:5930" "Diagnoses - main ICD10: R09.1 Pleurisy"
"4959" NA NA NA NA "UKB-b:5932" "Diagnoses - main ICD10: E21.3 Hyperparathyroidism, unspecified"
"4960" NA NA NA NA "UKB-b:5933" "Operative procedures - main OPCS: X73.9 Unspecified delivery of oral chemotherapy for neoplasm"
"4961" NA NA NA NA "UKB-b:5934" "Treatment/medication code: betagan eye drops"
"4962" NA NA NA NA "UKB-b:5935" "Operation code: shoulder surgery"
"4963" NA NA NA NA "UKB-b:5937" "Operative procedures - main OPCS: F43.8 Other specified other examinations of mouth"
"4964" NA NA NA NA "UKB-b:5938" "Operative procedures - main OPCS: E63.9 Unspecified diagnostic endoscopic examination of mediastinum"
"4965" NA NA NA NA "UKB-b:594" "Operation code: intrauterine contraceptive device insertion/removal"
"4966" NA NA NA NA "UKB-b:5942" "Illnesses of father: Severe depression"
"4967" NA NA NA NA "UKB-b:5943" "Diagnoses - main ICD9: 6180 Prolapse of vaginal walls, without mention of uterine prolapse"
"4968" NA NA NA NA "UKB-b:5945" "Relative age of first facial hair"
"4969" NA NA NA NA "UKB-b:5946" "Diagnoses - main ICD10: S82.80 Fractures of other parts of lower leg (closed)"
"4970" NA NA NA NA "UKB-b:5948" "Diagnoses - main ICD10: R35 Polyuria"
"4971" NA NA NA NA "UKB-b:5949" "Operative procedures - main OPCS: D19.2 Destruction of lesion of middle ear"
"4972" NA NA NA NA "UKB-b:5950" "Diagnoses - main ICD10: N96 Habitual aborter"
"4973" NA NA NA NA "UKB-b:5954" "Part of a multiple birth"
"4974" NA NA NA NA "UKB-b:5955" "Non-cancer illness code, self-reported: fracture pelvis"
"4975" NA NA NA NA "UKB-b:5958" "Operative procedures - main OPCS: T05.8 Other specified other operations on chest wall"
"4976" NA NA NA NA "UKB-b:596" "Operative procedures - main OPCS: K57.8 Other specified other therapeutic transluminal operations on heart"
"4977" NA NA NA NA "UKB-b:5961" "Diagnoses - main ICD10: E87.1 Hypo-osmolality and hyponatraemia"
"4978" NA NA NA NA "UKB-b:5963" "Diagnoses - main ICD10: L72.8 Other follicular cysts of skin and subcutaneous tissue"
"4979" NA NA NA NA "UKB-b:5966" "Diagnoses - main ICD10: Z12.9 Special screening examination for neoplasm, unspecified"
"4980" NA NA NA NA "UKB-b:5967" "Age emphysema/chronic bronchitis diagnosed"
"4981" NA NA NA NA "UKB-b:597" "External causes: V19.8 Pedal cyclist [any] injured in other specified transport accidents"
"4982" NA NA NA NA "UKB-b:5970" "Diagnoses - main ICD10: D86.9 Sarcoidosis, unspecified"
"4983" NA NA NA NA "UKB-b:5971" "Non-cancer illness code, self-reported: peripheral nerve injury"
"4984" NA NA NA NA "UKB-b:5974" "Operative procedures - main OPCS: A70.2 Maintenance of neurostimulator in peripheral nerve"
"4985" NA NA NA NA "UKB-b:5976" "Type of cancer: ICD10: C22.9 Liver, unspecified"
"4986" NA NA NA NA "UKB-b:5979" "Operative procedures - main OPCS: U51.1 Delivery of rehabilitation for brain injuries"
"4987" NA NA NA NA "UKB-b:598" "Treatment/medication code: augmentin 375mg tablet"
"4988" NA NA NA NA "UKB-b:5981" "Operation code: removal of rodent ulcer / basal cell carcinoma (bcc)"
"4989" NA NA NA NA "UKB-b:5983" "Operative procedures - main OPCS: K60.8 Other specified cardiac pacemaker system introduced through vein"
"4990" NA NA NA NA "UKB-b:5984" "Treatment/medication code: epaderm ointment"
"4991" NA NA NA NA "UKB-b:5987" "Diagnoses - main ICD10: E16.1 Other hypoglycaemia"
"4992" NA NA NA NA "UKB-b:5988" "Treatment/medication code: amitriptyline hydrochloride+perphenazine 10mg/2mg tablet"
"4993" NA NA NA NA "UKB-b:5991" "Father's age"
"4994" NA NA NA NA "UKB-b:5993" "Treatment/medication code: cardicor 1.25mg tablet"
"4995" NA NA NA NA "UKB-b:5996" "Diagnoses - main ICD10: R23.2 Flushing"
"4996" NA NA NA NA "UKB-b:6" "Operation code: removal of malignant melanoma"
"4997" NA NA NA NA "UKB-b:6004" "Contributory (secondary) causes of death: ICD10: E14.9 Without complications"
"4998" NA NA NA NA "UKB-b:6007" "Operative procedures - main OPCS: F06.8 Other specified other operations on lip"
"4999" NA NA NA NA "UKB-b:6009" "Operative procedures - main OPCS: M06.4 Attention to nephrostomy tube NEC"
"5000" NA NA NA NA "UKB-b:6010" "Diagnoses - main ICD10: B23.8 HIV disease resulting in other specified conditions"
"5001" NA NA NA NA "UKB-b:6012" "Diagnoses - main ICD10: D83.9 Common variable immunodeficiency, unspecified"
"5002" NA NA NA NA "UKB-b:6013" "Operative procedures - main OPCS: T46.1 Paracentesis abdominis for ascites"
"5003" NA NA NA NA "UKB-b:6016" "Treatment/medication code: selsun shampoo"
"5004" NA NA NA NA "UKB-b:6017" "Operative procedures - main OPCS: P13.1 Drainage of female perineum"
"5005" NA NA NA NA "UKB-b:6019" "Number of cigarettes previously smoked daily"
"5006" NA NA NA NA "UKB-b:602" "Garlic bread intake"
"5007" NA NA NA NA "UKB-b:6020" "Treatment/medication code: erythropoietin product"
"5008" NA NA NA NA "UKB-b:6021" "Diagnoses - main ICD10: M25.83 Other specified joint disorders (Forearm)"
"5009" NA NA NA NA "UKB-b:6023" "Diagnoses - main ICD10: M10.94 Gout, unspecified (Hand)"
"5010" NA NA NA NA "UKB-b:6025" "LV stroke volume"
"5011" NA NA NA NA "UKB-b:6026" "Diagnoses - main ICD10: M20.1 Hallux valgus (acquired)"
"5012" NA NA NA NA "UKB-b:6028" "Operative procedures - main OPCS: E34.8 Other specified microtherapeutic endoscopic operations on larynx"
"5013" NA NA NA NA "UKB-b:6029" "Diagnoses - main ICD10: F10.2 Dependence syndrome"
"5014" NA NA NA NA "UKB-b:603" "Diagnoses - main ICD10: D48.6 Breast"
"5015" NA NA NA NA "UKB-b:6030" "Diagnoses - main ICD10: G44.2 Tension-type headache"
"5016" NA NA NA NA "UKB-b:6033" "Operative procedures - main OPCS: K60.3 Renewal of intravenous cardiac pacemaker system"
"5017" NA NA NA NA "UKB-b:6034" "Diagnoses - main ICD10: D22.2 Melanocytic naevi of ear and external auricular canal"
"5018" NA NA NA NA "UKB-b:6039" "Operative procedures - main OPCS: B34.2 Excision of mammary duct NEC"
"5019" NA NA NA NA "UKB-b:604" "Non-cancer illness code, self-reported: alopecia / hair loss"
"5020" NA NA NA NA "UKB-b:6041" "Diagnoses - main ICD9: 3409 Multiple sclerosis"
"5021" NA NA NA NA "UKB-b:6045" "Diagnoses - main ICD10: K25.4 Chronic or unspecified with haemorrhage"
"5022" NA NA NA NA "UKB-b:6048" "Operative procedures - main OPCS: W54.4 Attention to prosthetic replacement of articulation of bone NEC"
"5023" NA NA NA NA "UKB-b:6049" "Diagnoses - main ICD9: 7354 Other hammer toe (acquired)"
"5024" NA NA NA NA "UKB-b:6050" "Diagnoses - main ICD9: 2153 Other benign neoplasm of connective & soft tissue lower limb"
