"","trait","cpg","method","nsnp","beta","se","pval","decision","pass"
"5068","IgA nephropathy","cg11406274","Wald ratio",1,-0.300749458513803,0.0232046382081066,2.04247218557396e-38,2,FALSE
"5069","IgA nephropathy","cg11414821","Wald ratio",1,-0.130091015830784,0.0227103833287561,1.01465039956068e-08,2,FALSE
"5070","IgA nephropathy","cg11431261","Wald ratio",1,0.208099228414361,0.0226827759282422,4.54399332459536e-20,2,FALSE
"5071","IgA nephropathy","cg11452501","Wald ratio",1,-0.143033323986649,0.022697815780761,2.94524299076723e-10,2,FALSE
"5072","IgA nephropathy","cg11468148","Wald ratio",1,-0.108140454092292,0.0220832420812601,9.73373457154043e-07,1,FALSE
"5073","IgA nephropathy","cg11468993","Wald ratio",1,0.223207687383686,0.0220212284427922,3.82348560309902e-24,2,FALSE
"5074","IgA nephropathy","cg11469594","Wald ratio",1,0.26169260972551,0.0226463094365185,6.91301635570824e-31,2,FALSE
"5075","IgA nephropathy","cg11485823","Wald ratio",1,0.118080354429577,0.0227223328006204,2.02895379410804e-07,1,FALSE
"5076","IgA nephropathy","cg11493661","Wald ratio",1,0.219335852474293,0.0228168984486495,7.05552326415876e-22,2,FALSE
"5077","IgA nephropathy","cg11517269","Wald ratio",1,-0.222120079418662,0.0220356502191801,6.77034423311121e-24,2,FALSE
"5078","IgA nephropathy","cg11530564","Wald ratio",1,0.11626815521375,0.0227167701154422,3.08524261383402e-07,1,FALSE
"5079","IgA nephropathy","cg11533881","Wald ratio",1,-0.244930179029872,0.0248804486243789,7.25546567440447e-23,2,FALSE
"5080","IgA nephropathy","cg11535368","Wald ratio",1,0.206899130593512,0.0240983762934016,9.03599385664802e-18,2,FALSE
"5081","IgA nephropathy","cg11540476","Wald ratio",1,-0.374417334480757,0.0219124470437522,1.85567437640085e-65,2,FALSE
"5082","IgA nephropathy","cg11561665","Wald ratio",1,-0.154036315269097,0.0240963160396319,1.63167981257038e-10,2,FALSE
"5083","IgA nephropathy","cg11574174","Wald ratio",1,-0.420168359817552,0.0239935093765239,1.16553241603756e-68,2,FALSE
"5084","IgA nephropathy","cg11576405","Wald ratio",1,0.229390096895795,0.0226724746593937,4.61789358036914e-24,2,FALSE
"5085","IgA nephropathy","cg11606877","Wald ratio",1,0.202787482145326,0.0240779797810816,3.69752123443845e-17,2,FALSE
"5086","IgA nephropathy","cg11715943","Wald ratio",1,-0.128111524008858,0.0227254231812749,1.72671045548239e-08,2,FALSE
"5087","IgA nephropathy","cg11720950","Wald ratio",1,-0.434796367607784,0.0224841674648433,2.57807934281928e-83,2,FALSE
"5088","IgA nephropathy","cg11726150","Wald ratio",1,-0.127434112569382,0.0229491667406641,2.80990926225102e-08,2,FALSE
"5089","IgA nephropathy","cg11731221","Wald ratio",1,0.163485669183816,0.023297761678497,2.26315678269047e-12,2,FALSE
"5090","IgA nephropathy","cg11747349","Wald ratio",1,0.119040020635502,0.0220762372184431,6.95908614401939e-08,2,FALSE
"5091","IgA nephropathy","cg11747594","Wald ratio",1,0.232065542441125,0.0226667059488385,1.33744892907836e-24,2,FALSE
"5092","IgA nephropathy","cg11748650","Wald ratio",1,0.150461981004048,0.0227085291003634,3.45392209863109e-11,2,FALSE
"5093","IgA nephropathy","cg11768167","Wald ratio",1,0.12983224795731,0.0227210966483586,1.10239635412468e-08,2,FALSE
"5094","IgA nephropathy","cg11774057","Wald ratio",1,-0.208752328859355,0.0241787261904198,5.9388763912642e-18,2,FALSE
"5095","IgA nephropathy","cg11781676","Wald ratio",1,-0.143890183529466,0.0220692323556262,7.03331257888198e-11,2,FALSE
"5096","IgA nephropathy","cg11794033","Wald ratio",1,0.155949672945015,0.0243470489234041,1.50093369629795e-10,2,FALSE
"5097","IgA nephropathy","cg11805138","Wald ratio",1,0.301200036013236,0.022622822543544,1.91950340075884e-40,2,FALSE
"5098","IgA nephropathy","cg11808100","Wald ratio",1,0.13699369006078,0.0238249806181627,8.92423079486752e-09,2,FALSE
"5099","IgA nephropathy","cg11811828","Wald ratio",1,0.298328042258277,0.0226219984420361,1.03536433478296e-39,2,FALSE
"5100","IgA nephropathy","cg11848592","Wald ratio",1,0.317996254870697,0.0228228731845816,3.97964928878667e-44,2,FALSE
"5101","IgA nephropathy","cg11862551","Wald ratio",1,0.155572234454407,0.022854189041881,9.9540785789424e-12,2,FALSE
"5102","IgA nephropathy","cg11867546","Wald ratio",1,-0.188153087568408,0.0232796314453236,6.35537792703346e-16,2,FALSE
"5103","IgA nephropathy","cg11868595","Wald ratio",1,-0.52005852768909,0.0223607582640384,1.1905163847268e-119,2,FALSE
"5104","IgA nephropathy","cg11884274","Wald ratio",1,0.339007340890207,0.0225937729653912,6.86483484012333e-51,2,FALSE
"5105","IgA nephropathy","cg11888105","Wald ratio",1,0.240917422762631,0.0226112851224337,1.65702422313773e-26,2,FALSE
"5106","IgA nephropathy","cg11917542","Wald ratio",1,0.213185994971745,0.0226846301566349,5.57069955656429e-21,2,FALSE
"5107","IgA nephropathy","cg11917734","Wald ratio",1,-0.50218520816083,0.0238919388656778,4.39386385667978e-98,2,FALSE
"5108","IgA nephropathy","cg11941520","Wald ratio",1,0.177206959290004,0.0226889566895513,5.70639786931292e-15,2,FALSE
"5109","IgA nephropathy","cg11946459","Wald ratio",1,-0.190016793128477,0.023284370028994,3.33084429017721e-16,2,FALSE
"5110","IgA nephropathy","cg11953311","Wald ratio",1,0.116244256270022,0.0227130616586567,3.08878610028816e-07,1,FALSE
"5111","IgA nephropathy","cg11954557","Wald ratio",1,-0.127433082442497,0.0227142978109186,2.02024611756399e-08,2,FALSE
"5112","IgA nephropathy","cg11975790","Wald ratio",1,0.156818687985074,0.0234576373710255,2.30630248735381e-11,2,FALSE
"5113","IgA nephropathy","cg11986643","Wald ratio",1,0.122776496872226,0.0230303407391902,9.76325439410153e-08,2,FALSE
"5114","IgA nephropathy","cg11991824","Wald ratio",1,-0.386109068598416,0.0225356738090858,8.38546494361737e-66,2,FALSE
"5115","IgA nephropathy","cg12035144","Wald ratio",1,0.241342247089943,0.024156887500461,1.67533119043294e-23,2,FALSE
"5116","IgA nephropathy","cg12036303","Wald ratio",1,-0.127234061928344,0.0227062628212167,2.1009184573892e-08,2,FALSE
"5117","IgA nephropathy","cg12044213","Wald ratio",1,0.201608810963682,0.0229122881981865,1.37848262538267e-18,2,FALSE
"5118","IgA nephropathy","cg12060786","Wald ratio",1,-0.164265475235647,0.022697403730007,4.58068491186439e-13,2,FALSE
"5119","IgA nephropathy","cg12064202","Wald ratio",1,-0.226575378195634,0.022663821593561,1.56723566955083e-23,2,FALSE
"5120","IgA nephropathy","cg12076350","Wald ratio",1,0.199621696202808,0.0226739168370325,1.31996758122851e-18,2,FALSE
"5121","IgA nephropathy","cg12093005","Wald ratio",1,0.343046468405699,0.0240794219587203,4.71602907667316e-46,2,FALSE
"5122","IgA nephropathy","cg12105190","Wald ratio",1,-0.113072083540818,0.0227223328006204,6.48268055695563e-07,1,FALSE
"5123","IgA nephropathy","cg12112110","Wald ratio",1,0.222730944661378,0.0241620381348852,3.02077369182743e-20,2,FALSE
"5124","IgA nephropathy","cg12172531","Wald ratio",1,0.119369249187899,0.0227153279378034,1.48017359060045e-07,1,FALSE
"5125","IgA nephropathy","cg12179641","Wald ratio",1,-0.181706553523024,0.0226941073239755,1.17758080779868e-15,2,FALSE
"5126","IgA nephropathy","cg12257344","Wald ratio",1,0.258778380768273,0.0240367747056876,4.98523134925147e-27,2,FALSE
"5127","IgA nephropathy","cg12258492","Wald ratio",1,-0.198929244910813,0.023536133039651,2.86161991297842e-17,2,FALSE
"5128","IgA nephropathy","cg12296550","Wald ratio",1,-0.733248437142997,0.0221353665016335,1.27000296387252e-240,2,FALSE
"5129","IgA nephropathy","cg12315302","Wald ratio",1,-0.163106994540946,0.0227517944295271,7.55625875850811e-13,2,FALSE
"5130","IgA nephropathy","cg12321669","Wald ratio",1,-0.341149386734562,0.0240783918318355,1.43984923930711e-45,2,FALSE
"5131","IgA nephropathy","cg12387154","Wald ratio",1,0.222247815152384,0.0226654697965767,1.06545411254395e-22,2,FALSE
"5132","IgA nephropathy","cg12401918","Wald ratio",1,0.116205935549905,0.0227213026737355,3.1473205671738e-07,1,FALSE
"5133","IgA nephropathy","cg12409083","Wald ratio",1,0.14501858451913,0.0227052326943319,1.69158815193922e-10,2,FALSE
"5134","IgA nephropathy","cg12433575","Wald ratio",1,-0.11878722749796,0.0227217147244895,1.71430888369502e-07,1,FALSE
"5135","IgA nephropathy","cg12435665","Wald ratio",1,0.114209549647068,0.0227227448513743,5.00237967185562e-07,1,FALSE
"5136","IgA nephropathy","cg12457901","Wald ratio",1,-0.491343740773926,0.0224198875472287,1.84727555029488e-106,2,FALSE
"5137","IgA nephropathy","cg12463578","Wald ratio",1,0.248711362773398,0.022650223918681,4.74157156359502e-28,2,FALSE
"5138","IgA nephropathy","cg12493058","Wald ratio",1,0.115751855619064,0.0231102785854545,5.48062629722445e-07,1,FALSE
"5139","IgA nephropathy","cg12583553","Wald ratio",1,-0.142950089734353,0.0227101773033792,3.08315369105925e-10,2,FALSE
"5140","IgA nephropathy","cg12585943","Wald ratio",1,0.158361818058578,0.0226914289940749,2.97443755102188e-12,2,FALSE
"5141","IgA nephropathy","cg12588917","Wald ratio",1,0.197363864096596,0.0230202454957187,1.00394512230035e-17,2,FALSE
"5142","IgA nephropathy","cg12602633","Wald ratio",1,0.198978278950531,0.0234304420212655,2.02591995940623e-17,2,FALSE
"5143","IgA nephropathy","cg12619728","Wald ratio",1,0.14938014174958,0.022704614618201,4.72714319005559e-11,2,FALSE
"5144","IgA nephropathy","cg12623302","Wald ratio",1,-0.227497135732197,0.0220319417623946,5.3875215228691e-25,2,FALSE
"5145","IgA nephropathy","cg12644888","Wald ratio",1,0.216265456281312,0.0226757710654252,1.4661018570066e-21,2,FALSE
"5146","IgA nephropathy","cg12669395","Wald ratio",1,0.282578844366576,0.0226320936855076,8.92889211209769e-36,2,FALSE
"5147","IgA nephropathy","cg12670305","Wald ratio",1,-0.128732896545799,0.0227196544707198,1.46044450572041e-08,2,FALSE
"5148","IgA nephropathy","cg12694372","Wald ratio",1,0.243438143249857,0.0226553745531052,6.2378343434522e-27,2,FALSE
"5149","IgA nephropathy","cg12730088","Wald ratio",1,0.355465678129438,0.0235672428715735,2.0939957406763e-51,2,FALSE
"5150","IgA nephropathy","cg12736877","Wald ratio",1,0.149154337936421,0.0233020882114134,1.54463653838015e-10,2,FALSE
"5151","IgA nephropathy","cg12738718","Wald ratio",1,0.112269202646767,0.022711207430264,7.67956834731051e-07,1,FALSE
"5152","IgA nephropathy","cg12740337","Wald ratio",1,-0.224374203068089,0.022036062269934,2.38270570598072e-24,2,FALSE
"5153","IgA nephropathy","cg12758147","Wald ratio",1,0.157757545627925,0.0233062087189527,1.29759441139652e-11,2,FALSE
"5154","IgA nephropathy","cg12797044","Wald ratio",1,0.128079590075428,0.0227147098616725,1.71419538400266e-08,2,FALSE
"5155","IgA nephropathy","cg12833048","Wald ratio",1,-0.158210595431882,0.0227033784659392,3.20127217518662e-12,2,FALSE
"5156","IgA nephropathy","cg12847793","Wald ratio",1,0.160165158183194,0.0227004941106616,1.71881935526248e-12,2,FALSE
"5157","IgA nephropathy","cg12854611","Wald ratio",1,0.122803486196609,0.0233152738355394,1.38608427629295e-07,2,FALSE
"5158","IgA nephropathy","cg12858166","Wald ratio",1,0.257488867933819,0.0237155811429917,1.83968969624078e-27,2,FALSE
"5159","IgA nephropathy","cg12893780","Wald ratio",1,0.274645219150224,0.0228669626152532,3.12688345243904e-33,2,FALSE
"5160","IgA nephropathy","cg12898793","Wald ratio",1,-0.498751795253629,0.0222243694644844,1.54365761996019e-111,2,FALSE
"5161","IgA nephropathy","cg12914966","Wald ratio",1,0.259400989457475,0.0237019834681117,7.07829011140637e-28,2,FALSE
"5162","IgA nephropathy","cg12954267","Wald ratio",1,-0.208665180124897,0.0226829819536192,3.60640432750043e-20,2,FALSE
"5163","IgA nephropathy","cg12963246","Wald ratio",1,-0.15821409786329,0.022063669670448,7.45623588371205e-13,2,FALSE
"5164","IgA nephropathy","cg12976581","Wald ratio",1,-0.237173529612336,0.0232542903239564,2.00056517881752e-24,2,FALSE
"5165","IgA nephropathy","cg12999291","Wald ratio",1,-0.262325519683561,0.0241358729120101,1.62502814940866e-27,2,FALSE
"5166","IgA nephropathy","cg13019553","Wald ratio",1,0.359619149729149,0.0240635580046937,1.69018159631601e-50,2,FALSE
"5167","IgA nephropathy","cg13022993","Wald ratio",1,0.456077758921877,0.0224054657708409,4.13749783025762e-92,2,FALSE
"5168","IgA nephropathy","cg13026137","Wald ratio",1,0.276610701246515,0.0226407467513404,2.51032682468467e-34,2,FALSE
"5169","IgA nephropathy","cg13027595","Wald ratio",1,0.155881478545238,0.0227070869227246,6.65461083859044e-12,2,FALSE
"5170","IgA nephropathy","cg13028630","Wald ratio",1,-0.226054340017277,0.0241587417288537,8.20008677672146e-21,2,FALSE
"5171","IgA nephropathy","cg13032057","Wald ratio",1,0.186782400735428,0.0226893687403052,1.83875086492274e-16,2,FALSE
"5172","IgA nephropathy","cg13035743","Wald ratio",1,0.249841411966078,0.0233927393772801,1.25867868026502e-26,2,FALSE
"5173","IgA nephropathy","cg13044052","Wald ratio",1,0.15229828518898,0.0235540572474474,1.00694647246192e-10,2,FALSE
"5174","IgA nephropathy","cg13047157","Wald ratio",1,0.475563433050303,0.0227369606023852,3.8391889690364e-97,2,FALSE
"5175","IgA nephropathy","cg13076785","Wald ratio",1,1.01724597225539,0.0216110319172454,0,2,FALSE
"5176","IgA nephropathy","cg13081526","Wald ratio",1,-0.21464197631079,0.0227701306880774,4.2411846623108e-21,2,FALSE
"5177","IgA nephropathy","cg13102294","Wald ratio",1,0.175806398777363,0.0226901928418131,9.32609856121939e-15,2,FALSE
"5178","IgA nephropathy","cg13132775","Wald ratio",1,0.122382164300706,0.0241086775622501,3.84915583250664e-07,1,FALSE
"5179","IgA nephropathy","cg13138832","Wald ratio",1,-0.126373905979495,0.0227200665214737,2.66371079460126e-08,2,FALSE
"5180","IgA nephropathy","cg13169221","Wald ratio",1,0.1763097187733,0.0232849881051249,3.68033602199464e-14,2,FALSE
"5181","IgA nephropathy","cg13177375","Wald ratio",1,-0.212780124979114,0.0240594374971543,9.24045680401914e-19,2,FALSE
"5182","IgA nephropathy","cg13185046","Wald ratio",1,0.163241941162861,0.0226932832224676,6.31958600407072e-13,2,FALSE
"5183","IgA nephropathy","cg13185413","Wald ratio",1,0.127698443128034,0.0233117714041309,4.30518987628253e-08,2,FALSE
"5184","IgA nephropathy","cg13187827","Wald ratio",1,0.265560942203495,0.0226368322691779,8.80275172348412e-32,2,FALSE
"5185","IgA nephropathy","cg13196879","Wald ratio",1,-0.200747624887948,0.0232779832423079,6.46964495958072e-18,2,FALSE
"5186","IgA nephropathy","cg13199127","Wald ratio",1,0.183032326823824,0.024088899126061,3.00272862906914e-14,2,FALSE
"5187","IgA nephropathy","cg13207333","Wald ratio",1,-0.197927549527986,0.0232796314453236,1.86067644195501e-17,2,FALSE
"5188","IgA nephropathy","cg13212186","Wald ratio",1,0.388547790985607,0.0225305231746615,1.21179877417632e-66,2,FALSE
"5189","IgA nephropathy","cg13224161","Wald ratio",1,-0.153341597697955,0.0242129264029968,2.40366509484754e-10,2,FALSE
"5190","IgA nephropathy","cg13262424","Wald ratio",1,0.230746774003141,0.0225525678899973,1.43271119316512e-24,2,FALSE
"5191","IgA nephropathy","cg13269645","Wald ratio",1,-0.200471962933562,0.0229044592338617,2.08622332504988e-18,2,FALSE
"5192","IgA nephropathy","cg13279700","Wald ratio",1,-0.226805302516332,0.0234506325082086,3.98077254208249e-22,2,FALSE
"5193","IgA nephropathy","cg13284152","Wald ratio",1,-0.358091677584295,0.0225498895600967,8.72134580604366e-57,2,FALSE
"5194","IgA nephropathy","cg13349035","Wald ratio",1,0.266696760106729,0.0228729373511853,2.04219467313126e-31,2,FALSE
"5195","IgA nephropathy","cg13353717","Wald ratio",1,0.138414235034986,0.0232489336641551,2.62349974134894e-09,2,FALSE
"5196","IgA nephropathy","cg13400512","Wald ratio",1,0.210298549313513,0.0226716505578858,1.76228841088655e-20,2,FALSE
"5197","IgA nephropathy","cg13423887","Wald ratio",1,0.586535499923668,0.0227532366071659,1.56057963124495e-146,2,FALSE
"5198","IgA nephropathy","cg13436843","Wald ratio",1,-0.173707000186041,0.0232913748918109,8.78477809668412e-14,2,FALSE
"5199","IgA nephropathy","cg13446859","Wald ratio",1,-0.174764116395273,0.0249197994713801,2.33156881821822e-12,2,FALSE
"5200","IgA nephropathy","cg13468624","Wald ratio",1,-0.188165655116403,0.0226936952732216,1.11792643151764e-16,2,FALSE
"5201","IgA nephropathy","cg13486404","Wald ratio",1,0.254736162872126,0.0228764397825938,8.44542227562177e-29,2,FALSE
"5202","IgA nephropathy","cg13502540","Wald ratio",1,0.398232425880825,0.023897501550856,2.38713820143422e-62,2,FALSE
"5203","IgA nephropathy","cg13518670","Wald ratio",1,-0.16355406960897,0.02329075681568,2.18286347507325e-12,2,FALSE
"5204","IgA nephropathy","cg13524037","Wald ratio",1,-0.141413964523666,0.0227081170496095,4.74047871048682e-10,2,FALSE
"5205","IgA nephropathy","cg13524302","Wald ratio",1,0.148619496057807,0.022704408592824,5.916067196082e-11,2,FALSE
"5206","IgA nephropathy","cg13525397","Wald ratio",1,-0.139711576833765,0.022718418318458,7.76270615998126e-10,2,FALSE
"5207","IgA nephropathy","cg13561028","Wald ratio",1,0.329673979262722,0.0241014666740561,1.36318184471416e-42,2,FALSE
"5208","IgA nephropathy","cg13581859","Wald ratio",1,0.217779536776663,0.0228082453828168,1.31866019734669e-21,2,FALSE
"5209","IgA nephropathy","cg13638257","Wald ratio",1,0.145213896576497,0.0227122375571489,1.6198133183255e-10,2,FALSE
"5210","IgA nephropathy","cg13660719","Wald ratio",1,0.201919909282906,0.0226860723342737,5.55399951860391e-19,2,FALSE
"5211","IgA nephropathy","cg13661648","Wald ratio",1,0.246632360694396,0.0237258824118402,2.61077591964535e-25,2,FALSE
"5212","IgA nephropathy","cg13691744","Wald ratio",1,-0.169581135986844,0.0226939012985986,7.8660108455887e-14,2,FALSE
"5213","IgA nephropathy","cg13695585","Wald ratio",1,0.218631863761187,0.0226732987609016,5.27800561645717e-22,2,FALSE
"5214","IgA nephropathy","cg13698691","Wald ratio",1,0.23733649568552,0.0226514600709428,1.09305294826102e-25,2,FALSE
"5215","IgA nephropathy","cg13740929","Wald ratio",1,-0.363792811815803,0.0225595727528143,1.6786921854179e-58,2,FALSE
"5216","IgA nephropathy","cg13778567","Wald ratio",1,0.4315086146421,0.0226275611272143,4.47917244802615e-81,2,FALSE
"5217","IgA nephropathy","cg13782301","Wald ratio",1,-0.175716777738381,0.0227021423136773,9.93411974466955e-15,2,FALSE
"5218","IgA nephropathy","cg13798746","Wald ratio",1,0.276759451568688,0.0240229710054306,1.03864404188918e-30,2,FALSE
"5219","IgA nephropathy","cg13808979","Wald ratio",1,0.264031409804871,0.0226477516141573,2.08467182562902e-31,2,FALSE
"5220","IgA nephropathy","cg13813710","Wald ratio",1,0.148624234641478,0.0227140917855416,6.01915799944141e-11,2,FALSE
"5221","IgA nephropathy","cg13819127","Wald ratio",1,-0.180664889217064,0.022049659944814,2.53641780288541e-16,2,FALSE
"5222","IgA nephropathy","cg13831136","Wald ratio",1,0.139236894365227,0.0232938471963346,2.26711956739177e-09,2,FALSE
"5223","IgA nephropathy","cg13835168","Wald ratio",1,0.23573052787204,0.0226613492890373,2.41977842715808e-25,2,FALSE
"5224","IgA nephropathy","cg13871708","Wald ratio",1,0.165878447911943,0.0226994639837767,2.71969747967113e-13,2,FALSE
"5225","IgA nephropathy","cg13872627","Wald ratio",1,-0.287235429936847,0.0221155880654444,1.43272949857206e-38,2,FALSE
"5226","IgA nephropathy","cg13892322","Wald ratio",1,0.157351057559164,0.0227031724405622,4.18479049802189e-12,2,FALSE
"5227","IgA nephropathy","cg13906813","Wald ratio",1,0.161051685380295,0.0226984338568919,1.29092257757087e-12,2,FALSE
"5228","IgA nephropathy","cg13918754","Wald ratio",1,0.114991003901915,0.0233196003684558,8.17728410994101e-07,1,FALSE
"5229","IgA nephropathy","cg13919341","Wald ratio",1,-0.215776352036386,0.0232715964556218,1.82532420409994e-20,2,FALSE
"5230","IgA nephropathy","cg13927501","Wald ratio",1,-0.220800692904548,0.0244185397292126,1.53355875506537e-19,2,FALSE
"5231","IgA nephropathy","cg13961400","Wald ratio",1,0.116987183779375,0.022718006267704,2.61132101656649e-07,1,FALSE
"5232","IgA nephropathy","cg13972202","Wald ratio",1,0.199708226861135,0.0230064417954617,3.93910936298318e-18,2,FALSE
"5233","IgA nephropathy","cg13975172","Wald ratio",1,0.424053998427202,0.0224549118613136,1.52436767362839e-79,2,FALSE
"5234","IgA nephropathy","cg14027333","Wald ratio",1,-0.148646691407567,0.0227103833287561,5.93687340151469e-11,2,FALSE
"5235","IgA nephropathy","cg14036627","Wald ratio",1,0.299784023597323,0.0226240586958058,4.47169861242043e-40,2,FALSE
"5236","IgA nephropathy","cg14044426","Wald ratio",1,0.173508597748019,0.0226971977046301,2.09768154238255e-14,2,FALSE
"5237","IgA nephropathy","cg14067066","Wald ratio",1,-0.177383935088821,0.022697403730007,5.48914640039185e-15,2,FALSE
"5238","IgA nephropathy","cg14096569","Wald ratio",1,0.186293914566633,0.0230872037432339,7.07941633168408e-16,2,FALSE
"5239","IgA nephropathy","cg14110444","Wald ratio",1,0.198749384756718,0.0226850422073889,1.93092582394307e-18,2,FALSE
"5240","IgA nephropathy","cg14119792","Wald ratio",1,-0.16032111939356,0.0227052326943319,1.65336300377738e-12,2,FALSE
"5241","IgA nephropathy","cg14130039","Wald ratio",1,0.134390147372012,0.0227066748719707,3.24830809570072e-09,2,FALSE
"5242","IgA nephropathy","cg14161269","Wald ratio",1,0.243571029618002,0.0226561986546131,5.87844509673198e-27,2,FALSE
"5243","IgA nephropathy","cg14178705","Wald ratio",1,-0.399550164191924,0.022956583654235,7.61354677879404e-68,2,FALSE
"5244","IgA nephropathy","cg14190889","Wald ratio",1,-0.171321638371485,0.0242030371849022,1.45704028656848e-12,2,FALSE
"5245","IgA nephropathy","cg14255617","Wald ratio",1,-0.183278115098549,0.0226850422073889,6.51665958386931e-16,2,FALSE
"5246","IgA nephropathy","cg14288848","Wald ratio",1,0.255421609301304,0.0226590830098907,1.79663836155638e-29,2,FALSE
"5247","IgA nephropathy","cg14301212","Wald ratio",1,0.140515075803947,0.0232944652724655,1.61819700871369e-09,2,FALSE
"5248","IgA nephropathy","cg14309283","Wald ratio",1,0.211006864559535,0.0226854542581428,1.38586532756464e-20,2,FALSE
"5249","IgA nephropathy","cg14310225","Wald ratio",1,-0.130315377466304,0.0225344376568239,7.34047673534233e-09,2,FALSE
"5250","IgA nephropathy","cg14324675","Wald ratio",1,0.143470097785825,0.0227101773033792,2.65938051402094e-10,2,FALSE
"5251","IgA nephropathy","cg14345882","Wald ratio",1,-0.17731532863829,0.0220523382747146,8.93567199110628e-16,2,FALSE
"5252","IgA nephropathy","cg14353184","Wald ratio",1,-0.539630938501219,0.0227009061614155,6.61157016113293e-125,2,FALSE
"5253","IgA nephropathy","cg14375543","Wald ratio",1,-0.148516071318569,0.0249447285419934,2.61977529462871e-09,2,FALSE
"5254","IgA nephropathy","cg14419102","Wald ratio",1,0.161450138459355,0.022704820643578,1.15346460761998e-12,2,FALSE
"5255","IgA nephropathy","cg14428733","Wald ratio",1,0.188075416001291,0.0226914289940749,1.14791534424536e-16,2,FALSE
"5256","IgA nephropathy","cg14432143","Wald ratio",1,-0.119775325205907,0.0233012641099055,2.74310350663729e-07,1,FALSE
"5257","IgA nephropathy","cg14473643","Wald ratio",1,0.247557826687744,0.0226599071113985,8.76110054714973e-28,2,FALSE
"5258","IgA nephropathy","cg14493742","Wald ratio",1,-0.223356643731235,0.0226687662026082,6.64902927915283e-23,2,FALSE
"5259","IgA nephropathy","cg14518907","Wald ratio",1,0.309052487231062,0.0225915066862446,1.33637713543839e-42,2,FALSE
"5260","IgA nephropathy","cg14526732","Wald ratio",1,0.123430421418728,0.0227157399885573,5.51986457661e-08,2,FALSE
"5261","IgA nephropathy","cg14531663","Wald ratio",1,-0.122811727211688,0.0227140917855416,6.4142186719308e-08,2,FALSE
"5262","IgA nephropathy","cg14630933","Wald ratio",1,0.277165527586695,0.022629415355607,1.72148010065259e-34,2,FALSE
"5263","IgA nephropathy","cg14666908","Wald ratio",1,0.114771380850065,0.0227262472827828,4.41420245014328e-07,1,FALSE
"5264","IgA nephropathy","cg14669361","Wald ratio",1,0.249910636492739,0.022650223918681,2.63488888803228e-28,2,FALSE
"5265","IgA nephropathy","cg14686676","Wald ratio",1,-0.113339298454748,0.0227161520393113,6.05763723960181e-07,1,FALSE
"5266","IgA nephropathy","cg14700707","Wald ratio",1,-0.144289872760787,0.0232071105126303,5.05184875040991e-10,2,FALSE
"5267","IgA nephropathy","cg14704780","Wald ratio",1,-1.94768480012757,0.0171505825058496,0,2,FALSE
"5268","IgA nephropathy","cg14737484","Wald ratio",1,0.220618154420553,0.0226743288877864,2.24891673042624e-22,2,FALSE
"5269","IgA nephropathy","cg14740554","Wald ratio",1,0.223106940974348,0.0240652062077094,1.84522751874763e-20,2,FALSE
"5270","IgA nephropathy","cg14747086","Wald ratio",1,0.115360819453575,0.0233156858862934,7.50657525447441e-07,1,FALSE
"5271","IgA nephropathy","cg14757228","Wald ratio",1,-0.118202115427366,0.0227202725468507,1.96630134138149e-07,1,FALSE
"5272","IgA nephropathy","cg14781281","Wald ratio",1,-0.124683467761458,0.0233097111503612,8.8445256032789e-08,2,FALSE
"5273","IgA nephropathy","cg14801238","Wald ratio",1,0.194770828702055,0.0226739168370325,8.69064843481966e-18,2,FALSE
"5274","IgA nephropathy","cg14801692","Wald ratio",1,0.349958413777659,0.024075301451181,7.1666676131968e-48,2,FALSE
"5275","IgA nephropathy","cg14833385","Wald ratio",1,-0.245354179255676,0.0226539323754664,2.46712988118832e-27,2,FALSE
"5276","IgA nephropathy","cg14862445","Wald ratio",1,0.137214961315645,0.0229514330198108,2.25212513309975e-09,2,FALSE
"5277","IgA nephropathy","cg14914046","Wald ratio",1,-0.339191939627972,0.0225729644023173,4.92574660120295e-51,2,FALSE
"5278","IgA nephropathy","cg14931776","Wald ratio",1,0.606776875134818,0.0248647906957292,1.58710040854473e-131,2,FALSE
"5279","IgA nephropathy","cg14935711","Wald ratio",1,-0.514941475401291,0.025029610997305,4.76219978962418e-94,2,FALSE
"5280","IgA nephropathy","cg15014577","Wald ratio",1,0.250445272345976,0.022643425081241,1.9523132527136e-28,2,FALSE
"5281","IgA nephropathy","cg15019001","Wald ratio",1,-0.307277372583091,0.0226184960106276,4.900193209968e-42,2,FALSE
"5282","IgA nephropathy","cg15025103","Wald ratio",1,0.113844678704455,0.0220834481066371,2.53355036913987e-07,1,FALSE
"5283","IgA nephropathy","cg15070894","Wald ratio",1,-0.383881522222618,0.0248973427052904,1.22785618152955e-53,2,FALSE
"5284","IgA nephropathy","cg15074838","Wald ratio",1,-1.31295831632766,0.0217989270610418,0,2,FALSE
"5285","IgA nephropathy","cg15147479","Wald ratio",1,0.156488017255037,0.0240975521918937,8.36210029912834e-11,2,FALSE
"5286","IgA nephropathy","cg15196058","Wald ratio",1,0.360518656524999,0.0240569651926306,9.05954549750929e-51,2,FALSE
"5287","IgA nephropathy","cg15196197","Wald ratio",1,0.218922565568091,0.0226660878727076,4.52020073528258e-22,2,FALSE
"5288","IgA nephropathy","cg15264752","Wald ratio",1,0.136685270071456,0.0225105387130954,1.26282232701754e-09,2,FALSE
